class_index,class,image_name
627,n03670208,ILSVRC2012_val_00009022.JPEG
897,n04554684,ILSVRC2012_val_00035827.JPEG
991,n12985857,ILSVRC2012_val_00034531.JPEG
132,n02009912,ILSVRC2012_val_00009393.JPEG
446,n02840245,ILSVRC2012_val_00030455.JPEG
65,n01751748,ILSVRC2012_val_00000324.JPEG
64,n01749939,ILSVRC2012_val_00036392.JPEG
472,n02951358,ILSVRC2012_val_00015044.JPEG
376,n02489166,ILSVRC2012_val_00003631.JPEG
393,n02607072,ILSVRC2012_val_00006366.JPEG
566,n03394916,ILSVRC2012_val_00019593.JPEG
87,n01817953,ILSVRC2012_val_00040168.JPEG
256,n02111277,ILSVRC2012_val_00008111.JPEG
476,n02966193,ILSVRC2012_val_00009011.JPEG
102,n01872401,ILSVRC2012_val_00015560.JPEG
288,n02128385,ILSVRC2012_val_00015785.JPEG
130,n02007558,ILSVRC2012_val_00009988.JPEG
343,n02397096,ILSVRC2012_val_00023920.JPEG
874,n04487081,ILSVRC2012_val_00006998.JPEG
89,n01819313,ILSVRC2012_val_00011554.JPEG
128,n02002724,ILSVRC2012_val_00008521.JPEG
688,n03857828,ILSVRC2012_val_00029074.JPEG
51,n01704323,ILSVRC2012_val_00027193.JPEG
888,n04532670,ILSVRC2012_val_00000475.JPEG
698,n03877845,ILSVRC2012_val_00019573.JPEG
126,n01990800,ILSVRC2012_val_00036289.JPEG
602,n03535780,ILSVRC2012_val_00025958.JPEG
569,n03417042,ILSVRC2012_val_00021253.JPEG
6,n01498041,ILSVRC2012_val_00024719.JPEG
934,n07697537,ILSVRC2012_val_00038387.JPEG
388,n02510455,ILSVRC2012_val_00007767.JPEG
569,n03417042,ILSVRC2012_val_00005094.JPEG
736,n03982430,ILSVRC2012_val_00046262.JPEG
802,n04252077,ILSVRC2012_val_00006217.JPEG
616,n03627232,ILSVRC2012_val_00022225.JPEG
487,n02992529,ILSVRC2012_val_00017833.JPEG
755,n04044716,ILSVRC2012_val_00016140.JPEG
726,n03954731,ILSVRC2012_val_00001966.JPEG
98,n01855032,ILSVRC2012_val_00043899.JPEG
466,n02917067,ILSVRC2012_val_00022610.JPEG
570,n03424325,ILSVRC2012_val_00005055.JPEG
333,n02342885,ILSVRC2012_val_00002255.JPEG
832,n04346328,ILSVRC2012_val_00011836.JPEG
329,n02321529,ILSVRC2012_val_00035186.JPEG
944,n07718747,ILSVRC2012_val_00037649.JPEG
91,n01824575,ILSVRC2012_val_00034809.JPEG
721,n03938244,ILSVRC2012_val_00006432.JPEG
4,n01494475,ILSVRC2012_val_00027113.JPEG
230,n02105855,ILSVRC2012_val_00001147.JPEG
215,n02101388,ILSVRC2012_val_00027846.JPEG
907,n04591713,ILSVRC2012_val_00043394.JPEG
300,n02165105,ILSVRC2012_val_00031887.JPEG
213,n02100877,ILSVRC2012_val_00045363.JPEG
8,n01514859,ILSVRC2012_val_00014879.JPEG
495,n03018349,ILSVRC2012_val_00018199.JPEG
339,n02389026,ILSVRC2012_val_00018932.JPEG
512,n03109150,ILSVRC2012_val_00042229.JPEG
327,n02317335,ILSVRC2012_val_00025161.JPEG
87,n01817953,ILSVRC2012_val_00018273.JPEG
75,n01774384,ILSVRC2012_val_00017909.JPEG
294,n02132136,ILSVRC2012_val_00039777.JPEG
585,n03476991,ILSVRC2012_val_00004493.JPEG
404,n02690373,ILSVRC2012_val_00047829.JPEG
215,n02101388,ILSVRC2012_val_00016335.JPEG
783,n04153751,ILSVRC2012_val_00029158.JPEG
351,n02422106,ILSVRC2012_val_00017389.JPEG
364,n02457408,ILSVRC2012_val_00046495.JPEG
933,n07697313,ILSVRC2012_val_00035256.JPEG
804,n04254120,ILSVRC2012_val_00045966.JPEG
133,n02011460,ILSVRC2012_val_00028920.JPEG
220,n02102480,ILSVRC2012_val_00008148.JPEG
185,n02094114,ILSVRC2012_val_00031981.JPEG
787,n04192698,ILSVRC2012_val_00032125.JPEG
827,n04330267,ILSVRC2012_val_00030182.JPEG
475,n02965783,ILSVRC2012_val_00010677.JPEG
691,n03868863,ILSVRC2012_val_00005568.JPEG
952,n07753113,ILSVRC2012_val_00027476.JPEG
833,n04347754,ILSVRC2012_val_00029689.JPEG
343,n02397096,ILSVRC2012_val_00012835.JPEG
274,n02115913,ILSVRC2012_val_00002551.JPEG
367,n02481823,ILSVRC2012_val_00027941.JPEG
630,n03680355,ILSVRC2012_val_00036064.JPEG
118,n01978287,ILSVRC2012_val_00040484.JPEG
897,n04554684,ILSVRC2012_val_00018909.JPEG
109,n01917289,ILSVRC2012_val_00047927.JPEG
384,n02500267,ILSVRC2012_val_00032324.JPEG
339,n02389026,ILSVRC2012_val_00023360.JPEG
500,n03042490,ILSVRC2012_val_00029218.JPEG
940,n07716906,ILSVRC2012_val_00035527.JPEG
463,n02909870,ILSVRC2012_val_00023828.JPEG
217,n02102040,ILSVRC2012_val_00014280.JPEG
686,n03843555,ILSVRC2012_val_00047714.JPEG
749,n04033901,ILSVRC2012_val_00031768.JPEG
357,n02442845,ILSVRC2012_val_00046150.JPEG
658,n03775071,ILSVRC2012_val_00037775.JPEG
991,n12985857,ILSVRC2012_val_00000304.JPEG
342,n02396427,ILSVRC2012_val_00046391.JPEG
417,n02782093,ILSVRC2012_val_00021053.JPEG
267,n02113799,ILSVRC2012_val_00047597.JPEG
384,n02500267,ILSVRC2012_val_00019548.JPEG
816,n04277352,ILSVRC2012_val_00008507.JPEG
815,n04275548,ILSVRC2012_val_00019295.JPEG
755,n04044716,ILSVRC2012_val_00021966.JPEG
274,n02115913,ILSVRC2012_val_00008592.JPEG
938,n07715103,ILSVRC2012_val_00027343.JPEG
473,n02951585,ILSVRC2012_val_00034328.JPEG
980,n09472597,ILSVRC2012_val_00016868.JPEG
283,n02123394,ILSVRC2012_val_00010995.JPEG
111,n01930112,ILSVRC2012_val_00002428.JPEG
432,n02804610,ILSVRC2012_val_00018945.JPEG
140,n02027492,ILSVRC2012_val_00015557.JPEG
330,n02325366,ILSVRC2012_val_00020415.JPEG
232,n02106166,ILSVRC2012_val_00036445.JPEG
788,n04200800,ILSVRC2012_val_00024574.JPEG
172,n02091134,ILSVRC2012_val_00032398.JPEG
325,n02281406,ILSVRC2012_val_00024754.JPEG
499,n03041632,ILSVRC2012_val_00034599.JPEG
217,n02102040,ILSVRC2012_val_00015499.JPEG
101,n01871265,ILSVRC2012_val_00017361.JPEG
716,n03930313,ILSVRC2012_val_00010851.JPEG
367,n02481823,ILSVRC2012_val_00008351.JPEG
371,n02486261,ILSVRC2012_val_00035045.JPEG
455,n02877765,ILSVRC2012_val_00033976.JPEG
519,n03127925,ILSVRC2012_val_00004481.JPEG
451,n02865351,ILSVRC2012_val_00037783.JPEG
575,n03445924,ILSVRC2012_val_00048180.JPEG
894,n04550184,ILSVRC2012_val_00024717.JPEG
640,n03717622,ILSVRC2012_val_00034196.JPEG
209,n02099849,ILSVRC2012_val_00040622.JPEG
710,n03908714,ILSVRC2012_val_00011693.JPEG
382,n02494079,ILSVRC2012_val_00026108.JPEG
504,n03063599,ILSVRC2012_val_00021454.JPEG
300,n02165105,ILSVRC2012_val_00021423.JPEG
481,n02978881,ILSVRC2012_val_00047907.JPEG
221,n02102973,ILSVRC2012_val_00013204.JPEG
524,n03146219,ILSVRC2012_val_00017297.JPEG
719,n03935335,ILSVRC2012_val_00021463.JPEG
1,n01443537,ILSVRC2012_val_00006216.JPEG
87,n01817953,ILSVRC2012_val_00026244.JPEG
465,n02916936,ILSVRC2012_val_00003790.JPEG
306,n02174001,ILSVRC2012_val_00011899.JPEG
376,n02489166,ILSVRC2012_val_00038566.JPEG
962,n07871810,ILSVRC2012_val_00027096.JPEG
216,n02101556,ILSVRC2012_val_00009757.JPEG
884,n04523525,ILSVRC2012_val_00024062.JPEG
417,n02782093,ILSVRC2012_val_00001731.JPEG
43,n01688243,ILSVRC2012_val_00021646.JPEG
587,n03481172,ILSVRC2012_val_00038221.JPEG
821,n04311004,ILSVRC2012_val_00023145.JPEG
34,n01665541,ILSVRC2012_val_00022308.JPEG
389,n02514041,ILSVRC2012_val_00047394.JPEG
254,n02110958,ILSVRC2012_val_00032117.JPEG
186,n02094258,ILSVRC2012_val_00045518.JPEG
768,n04118538,ILSVRC2012_val_00010987.JPEG
316,n02256656,ILSVRC2012_val_00028250.JPEG
162,n02088364,ILSVRC2012_val_00008675.JPEG
104,n01877812,ILSVRC2012_val_00005234.JPEG
164,n02088632,ILSVRC2012_val_00037797.JPEG
856,n04428191,ILSVRC2012_val_00014222.JPEG
735,n03980874,ILSVRC2012_val_00047428.JPEG
347,n02410509,ILSVRC2012_val_00040273.JPEG
23,n01616318,ILSVRC2012_val_00009100.JPEG
222,n02104029,ILSVRC2012_val_00024363.JPEG
38,n01675722,ILSVRC2012_val_00019007.JPEG
7,n01514668,ILSVRC2012_val_00025431.JPEG
544,n03259280,ILSVRC2012_val_00046315.JPEG
107,n01910747,ILSVRC2012_val_00004175.JPEG
886,n04525305,ILSVRC2012_val_00014061.JPEG
624,n03661043,ILSVRC2012_val_00003051.JPEG
988,n12267677,ILSVRC2012_val_00024549.JPEG
79,n01784675,ILSVRC2012_val_00013388.JPEG
786,n04179913,ILSVRC2012_val_00003285.JPEG
457,n02883205,ILSVRC2012_val_00004839.JPEG
183,n02093859,ILSVRC2012_val_00035933.JPEG
918,n06785654,ILSVRC2012_val_00028095.JPEG
1,n01443537,ILSVRC2012_val_00003150.JPEG
528,n03187595,ILSVRC2012_val_00011934.JPEG
970,n09193705,ILSVRC2012_val_00009451.JPEG
644,n03729826,ILSVRC2012_val_00011031.JPEG
916,n06359193,ILSVRC2012_val_00038492.JPEG
397,n02655020,ILSVRC2012_val_00033584.JPEG
62,n01744401,ILSVRC2012_val_00046489.JPEG
547,n03272562,ILSVRC2012_val_00019631.JPEG
160,n02088094,ILSVRC2012_val_00040396.JPEG
223,n02104365,ILSVRC2012_val_00008979.JPEG
215,n02101388,ILSVRC2012_val_00043880.JPEG
397,n02655020,ILSVRC2012_val_00044313.JPEG
365,n02480495,ILSVRC2012_val_00026499.JPEG
468,n02930766,ILSVRC2012_val_00012583.JPEG
869,n04479046,ILSVRC2012_val_00035477.JPEG
0,n01440764,ILSVRC2012_val_00016018.JPEG
421,n02788148,ILSVRC2012_val_00041467.JPEG
198,n02097209,ILSVRC2012_val_00006178.JPEG
364,n02457408,ILSVRC2012_val_00048223.JPEG
814,n04273569,ILSVRC2012_val_00019970.JPEG
636,n03709823,ILSVRC2012_val_00032639.JPEG
259,n02112018,ILSVRC2012_val_00023731.JPEG
23,n01616318,ILSVRC2012_val_00023247.JPEG
596,n03498962,ILSVRC2012_val_00027332.JPEG
741,n03998194,ILSVRC2012_val_00035541.JPEG
351,n02422106,ILSVRC2012_val_00016312.JPEG
892,n04548280,ILSVRC2012_val_00007256.JPEG
324,n02280649,ILSVRC2012_val_00042519.JPEG
712,n03920288,ILSVRC2012_val_00021453.JPEG
442,n02825657,ILSVRC2012_val_00029682.JPEG
669,n03788365,ILSVRC2012_val_00009729.JPEG
124,n01985128,ILSVRC2012_val_00004258.JPEG
611,n03598930,ILSVRC2012_val_00004020.JPEG
522,n03134739,ILSVRC2012_val_00044616.JPEG
87,n01817953,ILSVRC2012_val_00034652.JPEG
242,n02108089,ILSVRC2012_val_00031818.JPEG
95,n01843065,ILSVRC2012_val_00039463.JPEG
755,n04044716,ILSVRC2012_val_00043638.JPEG
96,n01843383,ILSVRC2012_val_00001158.JPEG
262,n02112706,ILSVRC2012_val_00012899.JPEG
19,n01592084,ILSVRC2012_val_00042506.JPEG
727,n03956157,ILSVRC2012_val_00026337.JPEG
643,n03724870,ILSVRC2012_val_00014399.JPEG
822,n04311174,ILSVRC2012_val_00005953.JPEG
125,n01986214,ILSVRC2012_val_00039682.JPEG
363,n02454379,ILSVRC2012_val_00016608.JPEG
194,n02096437,ILSVRC2012_val_00036131.JPEG
584,n03476684,ILSVRC2012_val_00002471.JPEG
308,n02190166,ILSVRC2012_val_00011393.JPEG
188,n02095314,ILSVRC2012_val_00038926.JPEG
404,n02690373,ILSVRC2012_val_00001952.JPEG
511,n03100240,ILSVRC2012_val_00043824.JPEG
500,n03042490,ILSVRC2012_val_00032153.JPEG
110,n01924916,ILSVRC2012_val_00040505.JPEG
570,n03424325,ILSVRC2012_val_00005566.JPEG
97,n01847000,ILSVRC2012_val_00038505.JPEG
728,n03958227,ILSVRC2012_val_00027382.JPEG
986,n12057211,ILSVRC2012_val_00035851.JPEG
468,n02930766,ILSVRC2012_val_00001093.JPEG
114,n01945685,ILSVRC2012_val_00030258.JPEG
965,n07880968,ILSVRC2012_val_00005451.JPEG
434,n02808304,ILSVRC2012_val_00028603.JPEG
461,n02895154,ILSVRC2012_val_00039079.JPEG
162,n02088364,ILSVRC2012_val_00010420.JPEG
443,n02834397,ILSVRC2012_val_00041834.JPEG
559,n03376595,ILSVRC2012_val_00002253.JPEG
326,n02281787,ILSVRC2012_val_00039804.JPEG
118,n01978287,ILSVRC2012_val_00018052.JPEG
398,n02666196,ILSVRC2012_val_00034444.JPEG
244,n02108551,ILSVRC2012_val_00048128.JPEG
361,n02445715,ILSVRC2012_val_00049976.JPEG
575,n03445924,ILSVRC2012_val_00012668.JPEG
509,n03089624,ILSVRC2012_val_00007274.JPEG
323,n02279972,ILSVRC2012_val_00029192.JPEG
936,n07714571,ILSVRC2012_val_00001826.JPEG
442,n02825657,ILSVRC2012_val_00025366.JPEG
237,n02107312,ILSVRC2012_val_00044075.JPEG
336,n02361337,ILSVRC2012_val_00008770.JPEG
474,n02963159,ILSVRC2012_val_00038532.JPEG
825,n04326547,ILSVRC2012_val_00034351.JPEG
393,n02607072,ILSVRC2012_val_00015222.JPEG
19,n01592084,ILSVRC2012_val_00037328.JPEG
433,n02807133,ILSVRC2012_val_00039046.JPEG
765,n04099969,ILSVRC2012_val_00047789.JPEG
958,n07802026,ILSVRC2012_val_00023170.JPEG
5,n01496331,ILSVRC2012_val_00009420.JPEG
563,n03388183,ILSVRC2012_val_00008341.JPEG
388,n02510455,ILSVRC2012_val_00027242.JPEG
812,n04266014,ILSVRC2012_val_00039273.JPEG
825,n04326547,ILSVRC2012_val_00035831.JPEG
432,n02804610,ILSVRC2012_val_00026385.JPEG
213,n02100877,ILSVRC2012_val_00020279.JPEG
413,n02749479,ILSVRC2012_val_00029319.JPEG
229,n02105641,ILSVRC2012_val_00028477.JPEG
244,n02108551,ILSVRC2012_val_00006957.JPEG
471,n02950826,ILSVRC2012_val_00034326.JPEG
468,n02930766,ILSVRC2012_val_00030314.JPEG
130,n02007558,ILSVRC2012_val_00008032.JPEG
427,n02795169,ILSVRC2012_val_00013332.JPEG
274,n02115913,ILSVRC2012_val_00025522.JPEG
343,n02397096,ILSVRC2012_val_00042953.JPEG
684,n03840681,ILSVRC2012_val_00010425.JPEG
481,n02978881,ILSVRC2012_val_00014829.JPEG
614,n03617480,ILSVRC2012_val_00004848.JPEG
897,n04554684,ILSVRC2012_val_00034886.JPEG
530,n03196217,ILSVRC2012_val_00026312.JPEG
719,n03935335,ILSVRC2012_val_00043652.JPEG
84,n01806143,ILSVRC2012_val_00005599.JPEG
173,n02091244,ILSVRC2012_val_00019020.JPEG
291,n02129165,ILSVRC2012_val_00001359.JPEG
524,n03146219,ILSVRC2012_val_00008790.JPEG
706,n03899768,ILSVRC2012_val_00048451.JPEG
112,n01943899,ILSVRC2012_val_00045609.JPEG
53,n01728920,ILSVRC2012_val_00026018.JPEG
141,n02028035,ILSVRC2012_val_00001121.JPEG
329,n02321529,ILSVRC2012_val_00021636.JPEG
30,n01641577,ILSVRC2012_val_00011664.JPEG
322,n02277742,ILSVRC2012_val_00035399.JPEG
941,n07717410,ILSVRC2012_val_00048596.JPEG
644,n03729826,ILSVRC2012_val_00042218.JPEG
866,n04465501,ILSVRC2012_val_00025769.JPEG
144,n02051845,ILSVRC2012_val_00048346.JPEG
814,n04273569,ILSVRC2012_val_00036660.JPEG
974,n09288635,ILSVRC2012_val_00025861.JPEG
459,n02892767,ILSVRC2012_val_00040863.JPEG
713,n03924679,ILSVRC2012_val_00010646.JPEG
173,n02091244,ILSVRC2012_val_00019955.JPEG
394,n02640242,ILSVRC2012_val_00021895.JPEG
495,n03018349,ILSVRC2012_val_00038136.JPEG
178,n02092339,ILSVRC2012_val_00010657.JPEG
150,n02077923,ILSVRC2012_val_00029634.JPEG
373,n02487347,ILSVRC2012_val_00031691.JPEG
41,n01685808,ILSVRC2012_val_00048924.JPEG
843,n04371774,ILSVRC2012_val_00025323.JPEG
862,n04456115,ILSVRC2012_val_00045788.JPEG
326,n02281787,ILSVRC2012_val_00009023.JPEG
958,n07802026,ILSVRC2012_val_00011427.JPEG
806,n04254777,ILSVRC2012_val_00021862.JPEG
717,n03930630,ILSVRC2012_val_00001307.JPEG
895,n04552348,ILSVRC2012_val_00046500.JPEG
528,n03187595,ILSVRC2012_val_00030284.JPEG
766,n04111531,ILSVRC2012_val_00021187.JPEG
317,n02259212,ILSVRC2012_val_00027844.JPEG
169,n02090622,ILSVRC2012_val_00005021.JPEG
526,n03179701,ILSVRC2012_val_00005013.JPEG
553,n03337140,ILSVRC2012_val_00018239.JPEG
753,n04040759,ILSVRC2012_val_00023521.JPEG
609,n03594945,ILSVRC2012_val_00028370.JPEG
420,n02787622,ILSVRC2012_val_00005651.JPEG
138,n02018795,ILSVRC2012_val_00040285.JPEG
660,n03776460,ILSVRC2012_val_00001382.JPEG
723,n03944341,ILSVRC2012_val_00037201.JPEG
640,n03717622,ILSVRC2012_val_00023787.JPEG
491,n03000684,ILSVRC2012_val_00044793.JPEG
581,n03459775,ILSVRC2012_val_00022561.JPEG
202,n02098105,ILSVRC2012_val_00008201.JPEG
612,n03599486,ILSVRC2012_val_00032319.JPEG
428,n02797295,ILSVRC2012_val_00007968.JPEG
26,n01630670,ILSVRC2012_val_00047713.JPEG
232,n02106166,ILSVRC2012_val_00003734.JPEG
484,n02981792,ILSVRC2012_val_00005928.JPEG
981,n09835506,ILSVRC2012_val_00027923.JPEG
621,n03649909,ILSVRC2012_val_00001433.JPEG
914,n04612504,ILSVRC2012_val_00045783.JPEG
306,n02174001,ILSVRC2012_val_00027857.JPEG
566,n03394916,ILSVRC2012_val_00007155.JPEG
774,n04133789,ILSVRC2012_val_00027994.JPEG
182,n02093754,ILSVRC2012_val_00026151.JPEG
0,n01440764,ILSVRC2012_val_00017995.JPEG
38,n01675722,ILSVRC2012_val_00009966.JPEG
429,n02799071,ILSVRC2012_val_00043101.JPEG
946,n07730033,ILSVRC2012_val_00000881.JPEG
708,n03903868,ILSVRC2012_val_00004925.JPEG
628,n03673027,ILSVRC2012_val_00009746.JPEG
719,n03935335,ILSVRC2012_val_00044969.JPEG
934,n07697537,ILSVRC2012_val_00034152.JPEG
803,n04252225,ILSVRC2012_val_00031233.JPEG
521,n03133878,ILSVRC2012_val_00031362.JPEG
408,n02704792,ILSVRC2012_val_00009179.JPEG
674,n03794056,ILSVRC2012_val_00023835.JPEG
660,n03776460,ILSVRC2012_val_00035097.JPEG
276,n02117135,ILSVRC2012_val_00029816.JPEG
956,n07760859,ILSVRC2012_val_00015400.JPEG
718,n03933933,ILSVRC2012_val_00026844.JPEG
325,n02281406,ILSVRC2012_val_00027311.JPEG
491,n03000684,ILSVRC2012_val_00044204.JPEG
720,n03937543,ILSVRC2012_val_00036795.JPEG
178,n02092339,ILSVRC2012_val_00018536.JPEG
147,n02066245,ILSVRC2012_val_00004105.JPEG
355,n02437616,ILSVRC2012_val_00050000.JPEG
568,n03404251,ILSVRC2012_val_00014604.JPEG
914,n04612504,ILSVRC2012_val_00032371.JPEG
340,n02391049,ILSVRC2012_val_00027429.JPEG
758,n04067472,ILSVRC2012_val_00038252.JPEG
424,n02791270,ILSVRC2012_val_00047212.JPEG
373,n02487347,ILSVRC2012_val_00027705.JPEG
425,n02793495,ILSVRC2012_val_00024047.JPEG
695,n03874599,ILSVRC2012_val_00014725.JPEG
306,n02174001,ILSVRC2012_val_00023897.JPEG
916,n06359193,ILSVRC2012_val_00036311.JPEG
459,n02892767,ILSVRC2012_val_00036951.JPEG
63,n01748264,ILSVRC2012_val_00022819.JPEG
134,n02012849,ILSVRC2012_val_00029365.JPEG
208,n02099712,ILSVRC2012_val_00046817.JPEG
801,n04251144,ILSVRC2012_val_00005522.JPEG
104,n01877812,ILSVRC2012_val_00012381.JPEG
798,n04238763,ILSVRC2012_val_00012051.JPEG
141,n02028035,ILSVRC2012_val_00023199.JPEG
376,n02489166,ILSVRC2012_val_00031562.JPEG
454,n02871525,ILSVRC2012_val_00017978.JPEG
747,n04023962,ILSVRC2012_val_00006405.JPEG
198,n02097209,ILSVRC2012_val_00004287.JPEG
963,n07873807,ILSVRC2012_val_00039396.JPEG
351,n02422106,ILSVRC2012_val_00030075.JPEG
741,n03998194,ILSVRC2012_val_00047697.JPEG
41,n01685808,ILSVRC2012_val_00027125.JPEG
17,n01580077,ILSVRC2012_val_00032586.JPEG
389,n02514041,ILSVRC2012_val_00037948.JPEG
194,n02096437,ILSVRC2012_val_00048101.JPEG
925,n07584110,ILSVRC2012_val_00029665.JPEG
395,n02641379,ILSVRC2012_val_00015414.JPEG
601,n03534580,ILSVRC2012_val_00007809.JPEG
580,n03457902,ILSVRC2012_val_00005989.JPEG
945,n07720875,ILSVRC2012_val_00042960.JPEG
394,n02640242,ILSVRC2012_val_00009240.JPEG
551,n03314780,ILSVRC2012_val_00017163.JPEG
198,n02097209,ILSVRC2012_val_00022856.JPEG
659,n03775546,ILSVRC2012_val_00045421.JPEG
3,n01491361,ILSVRC2012_val_00030926.JPEG
701,n03888257,ILSVRC2012_val_00024340.JPEG
126,n01990800,ILSVRC2012_val_00008707.JPEG
540,n03240683,ILSVRC2012_val_00002703.JPEG
671,n03792782,ILSVRC2012_val_00029509.JPEG
983,n10565667,ILSVRC2012_val_00016884.JPEG
486,n02992211,ILSVRC2012_val_00041166.JPEG
297,n02134418,ILSVRC2012_val_00048174.JPEG
364,n02457408,ILSVRC2012_val_00019352.JPEG
554,n03344393,ILSVRC2012_val_00017176.JPEG
547,n03272562,ILSVRC2012_val_00025106.JPEG
61,n01742172,ILSVRC2012_val_00035842.JPEG
75,n01774384,ILSVRC2012_val_00048406.JPEG
773,n04131690,ILSVRC2012_val_00033390.JPEG
491,n03000684,ILSVRC2012_val_00006726.JPEG
798,n04238763,ILSVRC2012_val_00045657.JPEG
13,n01534433,ILSVRC2012_val_00003903.JPEG
191,n02096051,ILSVRC2012_val_00013463.JPEG
402,n02676566,ILSVRC2012_val_00003441.JPEG
638,n03710637,ILSVRC2012_val_00000117.JPEG
803,n04252225,ILSVRC2012_val_00025966.JPEG
343,n02397096,ILSVRC2012_val_00043023.JPEG
301,n02165456,ILSVRC2012_val_00005343.JPEG
81,n01796340,ILSVRC2012_val_00000860.JPEG
790,n04204238,ILSVRC2012_val_00041080.JPEG
19,n01592084,ILSVRC2012_val_00017916.JPEG
870,n04482393,ILSVRC2012_val_00043028.JPEG
228,n02105505,ILSVRC2012_val_00007534.JPEG
632,n03691459,ILSVRC2012_val_00040815.JPEG
937,n07714990,ILSVRC2012_val_00038267.JPEG
22,n01614925,ILSVRC2012_val_00046632.JPEG
603,n03538406,ILSVRC2012_val_00048753.JPEG
936,n07714571,ILSVRC2012_val_00011241.JPEG
518,n03127747,ILSVRC2012_val_00016938.JPEG
139,n02025239,ILSVRC2012_val_00036292.JPEG
456,n02879718,ILSVRC2012_val_00033754.JPEG
249,n02110063,ILSVRC2012_val_00040096.JPEG
101,n01871265,ILSVRC2012_val_00036826.JPEG
608,n03594734,ILSVRC2012_val_00032573.JPEG
433,n02807133,ILSVRC2012_val_00043987.JPEG
268,n02113978,ILSVRC2012_val_00044217.JPEG
950,n07747607,ILSVRC2012_val_00014856.JPEG
907,n04591713,ILSVRC2012_val_00022049.JPEG
208,n02099712,ILSVRC2012_val_00031451.JPEG
366,n02480855,ILSVRC2012_val_00006541.JPEG
367,n02481823,ILSVRC2012_val_00015148.JPEG
791,n04204347,ILSVRC2012_val_00040297.JPEG
510,n03095699,ILSVRC2012_val_00032178.JPEG
326,n02281787,ILSVRC2012_val_00039215.JPEG
889,n04536866,ILSVRC2012_val_00000212.JPEG
605,n03584254,ILSVRC2012_val_00043698.JPEG
255,n02111129,ILSVRC2012_val_00001401.JPEG
85,n01806567,ILSVRC2012_val_00010714.JPEG
38,n01675722,ILSVRC2012_val_00036899.JPEG
140,n02027492,ILSVRC2012_val_00042858.JPEG
304,n02169497,ILSVRC2012_val_00043134.JPEG
649,n03743016,ILSVRC2012_val_00038208.JPEG
598,n03529860,ILSVRC2012_val_00010655.JPEG
573,n03444034,ILSVRC2012_val_00047858.JPEG
479,n02974003,ILSVRC2012_val_00049494.JPEG
58,n01737021,ILSVRC2012_val_00011483.JPEG
535,n03208938,ILSVRC2012_val_00039566.JPEG
473,n02951585,ILSVRC2012_val_00024763.JPEG
420,n02787622,ILSVRC2012_val_00025772.JPEG
308,n02190166,ILSVRC2012_val_00005894.JPEG
368,n02483362,ILSVRC2012_val_00029465.JPEG
771,n04125021,ILSVRC2012_val_00037819.JPEG
944,n07718747,ILSVRC2012_val_00024291.JPEG
19,n01592084,ILSVRC2012_val_00046422.JPEG
107,n01910747,ILSVRC2012_val_00007434.JPEG
420,n02787622,ILSVRC2012_val_00012955.JPEG
625,n03662601,ILSVRC2012_val_00018828.JPEG
696,n03876231,ILSVRC2012_val_00027045.JPEG
123,n01984695,ILSVRC2012_val_00014753.JPEG
808,n04259630,ILSVRC2012_val_00022117.JPEG
130,n02007558,ILSVRC2012_val_00035984.JPEG
956,n07760859,ILSVRC2012_val_00004962.JPEG
25,n01629819,ILSVRC2012_val_00010817.JPEG
745,n04009552,ILSVRC2012_val_00002236.JPEG
414,n02769748,ILSVRC2012_val_00035248.JPEG
237,n02107312,ILSVRC2012_val_00010372.JPEG
25,n01629819,ILSVRC2012_val_00039753.JPEG
653,n03764736,ILSVRC2012_val_00032660.JPEG
261,n02112350,ILSVRC2012_val_00021389.JPEG
255,n02111129,ILSVRC2012_val_00011141.JPEG
367,n02481823,ILSVRC2012_val_00024840.JPEG
106,n01883070,ILSVRC2012_val_00005865.JPEG
330,n02325366,ILSVRC2012_val_00014688.JPEG
283,n02123394,ILSVRC2012_val_00021703.JPEG
357,n02442845,ILSVRC2012_val_00034452.JPEG
637,n03710193,ILSVRC2012_val_00004092.JPEG
863,n04458633,ILSVRC2012_val_00046643.JPEG
665,n03785016,ILSVRC2012_val_00007101.JPEG
175,n02091635,ILSVRC2012_val_00031693.JPEG
790,n04204238,ILSVRC2012_val_00047942.JPEG
889,n04536866,ILSVRC2012_val_00024173.JPEG
552,n03325584,ILSVRC2012_val_00026641.JPEG
552,n03325584,ILSVRC2012_val_00031270.JPEG
54,n01729322,ILSVRC2012_val_00013872.JPEG
325,n02281406,ILSVRC2012_val_00047359.JPEG
521,n03133878,ILSVRC2012_val_00017191.JPEG
562,n03388043,ILSVRC2012_val_00049852.JPEG
12,n01532829,ILSVRC2012_val_00005336.JPEG
145,n02056570,ILSVRC2012_val_00035982.JPEG
495,n03018349,ILSVRC2012_val_00003284.JPEG
882,n04517823,ILSVRC2012_val_00037908.JPEG
18,n01582220,ILSVRC2012_val_00004518.JPEG
249,n02110063,ILSVRC2012_val_00006052.JPEG
320,n02268853,ILSVRC2012_val_00023183.JPEG
127,n02002556,ILSVRC2012_val_00027901.JPEG
330,n02325366,ILSVRC2012_val_00020917.JPEG
92,n01828970,ILSVRC2012_val_00048142.JPEG
632,n03691459,ILSVRC2012_val_00002533.JPEG
571,n03425413,ILSVRC2012_val_00031186.JPEG
399,n02667093,ILSVRC2012_val_00046869.JPEG
